ids,ldcgrn,othssame,chemgen,natchld,natpark,sex,nukegen,harmgood,topprob1,drivless,grnmoney,topprob2,peopgrn,natsci,grngroup,redcehme,grntaxes,grncon,govdook,knowsol,chemfree,ihlpgrn,tempgen1,recycle,grndemo,impgrn,scigrn,h2oless,carsgen,indusgen,grnprice,grwthelp,nobuygrn,grneffme,helpharm,grnprog,toodifme,grnsign,harmsgrn,grnexagg,popgrwth,watergen,natenrgy,busgrn,natsoc,privent,grnsol,natroad,age,usdoenuf,grwtharm,econgrn,race,polgreed,polviews,grnintl,knwcause,grnecon,2_clusters,3_clusters,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters,9_clusters
1653,2,4,3,2,2,Male,3,2,The economy,3,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,4,3,2,3,2,1,3,3,3,0,3,3,1,3,2,2,4,1,2,2,2,4,0,3,2,4,1,2,More information and education for businesses about the advantages of protecting the environment,1,4,3,1,69,1,3,4,White,4,4,5,3,4,0,2,0,1,1,4,1,4
1651,2,4,3,2,2,Male,4,1,The environment,2,1,Education,Use the tax system to reward people who protect the environment,1,0,4,2,4,4,3,2,4,2,4,0,3,2,2,3,3,2,4,3,4,2,2,2,1,4,2,2,2,1,Use the tax system to reward businesses that protect the environment,1,4,2,2,39,1,2,3,White,3,5,4,4,2,1,0,3,0,5,3,2,5
1656,2,2,1,1,2,Female,1,2,Terrorism,2,0,Immigration,Heavy fines for people who damage the environment,2,0,3,4,5,4,4,3,4,2,4,0,4,2,1,1,1,3,2,3,2,2,2,2,1,4,1,3,1,1,Heavy fines for businesses that damage the environment,1,NaN,4,1,38,2,2,2,Other,3,4,3,4,2,1,0,2,2,0,6,6,8
1657,3,2,3,2,2,Female,3,1,The economy,2,0,Terrorism,Use the tax system to reward people who protect the environment,2,0,3,2,3,4,3,2,4,3,4,0,2,3,1,3,2,2,4,3,4,2,2,1,0,4,2,4,3,1,Use the tax system to reward businesses that protect the environment,1,1,3,1,48,1,3,4,White,4,6,4,4,1,1,2,2,2,0,6,6,1
1654,2,2,2,1,2,Female,2,2,The economy,2,0,The environment,Heavy fines for people who damage the environment,2,0,3,2,5,2,3,3,3,1,3,0,2,3,2,2,2,2,4,3,4,2,2,2,1,4,1,4,2,1,Heavy fines for businesses that damage the environment,1,3,4,2,31,1,2,4,White,4,7,4,3,2,1,0,3,2,0,6,6,8
587,1,2,2,1,2,Male,5,1,The economy,1,0,Poverty,More information and education for people about the advantages of protecting the environment,1,0,1,3,4,1,3,2,2,2,1,0,2,4,3,2,2,2,5,2,2,4,1,1,1,4,5,2,2,3,Heavy fines for businesses that damage the environment,2,5,2,1,46,2,2,1,White,5,2,5,5,1,0,1,1,4,4,2,4,8
1139,2,2,3,1,1,Female,3,2,Health care,2,0,Education,More information and education for people about the advantages of protecting the environment,3,0,2,5,3,3,2,3,3,3,2,0,2,4,2,3,3,NaN,3,1,2,2,2,2,0,4,4,3,3,1,More information and education for businesses about the advantages of protecting the environment,1,3,1,3,25,2,3,4,Black,3,4,3,3,3,0,2,0,1,2,0,4,3
582,2,2,1,2,2,Male,2,3,Education,1,0,Health care,More information and education for people about the advantages of protecting the environment,2,0,1,NaN,5,2,1,2,4,NaN,1,0,2,4,1,NaN,2,NaN,3,1,4,4,4,3,0,2,NaN,4,1,1,Heavy fines for businesses that damage the environment,1,2,2,2,64,2,2,3,White,3,1,4,1,4,0,2,0,1,2,5,4,0
1669,4,4,3,2,2,Male,4,2,Health care,2,0,Education,More information and education for people about the advantages of protecting the environment,1,0,2,4,3,1,3,1,2,3,3,0,2,2,3,3,2,3,4,3,3,4,2,2,0,2,2,4,2,1,More information and education for businesses about the advantages of protecting the environment,1,5,2,2,83,1,2,4,White,4,4,4,5,2,0,2,2,2,1,4,1,4
1631,1,1,2,2,1,Male,3,1,Education,1,0,The economy,Use the tax system to reward people who protect the environment,1,0,1,2,4,5,3,1,2,1,1,0,2,2,1,3,3,2,3,1,3,3,2,2,1,4,2,3,1,2,Heavy fines for businesses that damage the environment,1,2,2,2,25,1,3,2,White,2,3,5,4,2,1,2,2,1,2,5,4,0
1132,5,3,1,1,2,Female,1,3,The environment,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,3,4,5,2,3,2,3,1,1,0,3,3,1,1,1,3,4,2,3,3,4,3,0,4,5,3,1,1,Heavy fines for businesses that damage the environment,1,2,5,1,50,1,2,5,White,5,4,5,3,4,0,2,0,3,3,1,5,7
1668,3,2,1,1,2,Female,1,3,Terrorism,2,0,The economy,More information and education for people about the advantages of protecting the environment,1,0,2,2,5,2,2,4,4,2,4,0,2,2,3,1,1,1,2,3,4,2,2,2,0,4,4,2,1,1,More information and education for businesses about the advantages of protecting the environment,1,2,2,2,50,1,4,4,White,4,1,2,2,2,1,2,2,2,0,6,6,1
1137,2,2,3,1,2,Female,2,2,Health care,2,0,The economy,More information and education for people about the advantages of protecting the environment,3,0,4,1,5,4,5,3,4,2,2,0,4,4,2,2,2,1,4,4,4,4,4,4,0,4,2,2,3,2,More information and education for businesses about the advantages of protecting the environment,2,2,2,2,48,NaN,2,4,Black,4,2,4,5,4,1,2,2,3,3,1,5,2
1632,NaN,2,3,2,2,Male,5,2,The economy,1,NaN,Terrorism,More information and education for people about the advantages of protecting the environment,1,0,1,5,2,1,3,4,2,5,2,0,4,2,1,3,3,5,4,1,2,2,4,2,NaN,4,5,4,2,1,More information and education for businesses about the advantages of protecting the environment,2,5,5,1,62,2,2,1,White,5,2,5,4,5,0,1,1,4,4,2,3,6
1275,2,1,3,2,2,Female,1,2,The economy,3,0,Education,Use the tax system to reward people who protect the environment,2,0,3,4,3,3,2,3,4,4,4,0,3,2,2,3,3,2,4,3,4,2,3,2,0,2,4,2,3,1,Use the tax system to reward businesses that protect the environment,1,4,4,2,49,3,2,2,White,2,4,4,2,4,0,1,1,4,1,4,1,4
1667,3,3,3,2,2,Female,2,3,Health care,2,0,Education,Heavy fines for people who damage the environment,3,0,3,5,4,3,3,1,3,3,2,0,4,3,1,3,3,5,3,2,2,2,4,5,0,3,3,3,3,2,NaN,2,3,5,2,72,3,3,3,White,2,4,4,3,4,0,1,1,4,4,0,0,3
246,2,1,3,3,2,Female,3,2,Education,2,0,The economy,Use the tax system to reward people who protect the environment,3,0,2,5,4,1,3,3,4,3,4,0,3,2,3,3,3,3,4,1,4,2,4,2,0,1,4,3,3,2,Heavy fines for businesses that damage the environment,1,1,5,2,40,2,2,4,White,4,4,3,3,NaN,0,1,1,4,1,4,1,4
1276,2,1,2,1,1,Male,3,3,Education,1,0,The economy,More information and education for people about the advantages of protecting the environment,2,0,1,5,3,3,3,1,2,2,4,0,4,2,1,1,2,5,2,1,2,4,5,1,0,NaN,4,2,3,1,Use the tax system to reward businesses that protect the environment,2,4,5,1,45,1,1,4,White,4,3,NaN,3,4,0,1,1,1,2,5,0,3
243,4,4,3,1,2,Female,2,2,The economy,3,0,Terrorism,More information and education for people about the advantages of protecting the environment,3,0,3,5,3,2,2,2,2,3,4,0,3,2,2,2,1,4,4,2,2,2,4,4,0,4,2,4,1,1,Use the tax system to reward businesses that protect the environment,3,4,4,2,46,1,4,3,White,5,4,3,3,2,0,2,0,3,3,4,0,7
714,1,1,2,1,2,Male,2,3,Immigration,2,0,Terrorism,More information and education for people about the advantages of protecting the environment,2,0,2,2,4,4,3,2,4,2,4,0,3,2,2,1,1,2,4,2,3,2,5,3,0,5,2,4,3,1,More information and education for businesses about the advantages of protecting the environment,1,5,2,2,48,2,5,2,White,3,4,5,3,4,1,2,2,2,0,1,5,2
615,2,2,2,1,2,Male,2,1,The economy,1,1,Health care,Use the tax system to reward people who protect the environment,1,0,4,2,5,4,4,2,4,2,4,0,2,1,2,2,2,2,2,2,4,2,2,1,1,4,2,4,2,1,Use the tax system to reward businesses that protect the environment,2,3,2,1,49,1,2,2,White,2,5,4,5,1,1,0,3,0,5,3,7,5
249,1,5,1,1,1,Female,1,3,Education,NaN,1,NaN,More information and education for people about the advantages of protecting the environment,1,1,4,5,3,2,1,1,2,1,4,0,4,2,4,1,1,5,3,NaN,4,4,2,5,0,4,4,NaN,2,2,More information and education for businesses about the advantages of protecting the environment,1,NaN,5,2,80,1,2,5,White,5,3,5,2,5,0,2,0,3,3,1,5,7
248,2,1,3,2,2,Male,4,2,Poverty,4,1,Education,More information and education for people about the advantages of protecting the environment,3,0,3,3,5,2,3,1,4,4,4,0,4,1,1,3,3,2,2,4,4,2,2,1,1,2,2,2,2,1,NaN,2,4,2,2,59,1,2,4,White,2,3,4,4,2,1,0,3,0,5,3,2,5
1983,2,1,3,1,2,Male,3,3,The economy,3,0,Terrorism,More information and education for people about the advantages of protecting the environment,2,0,3,5,3,2,2,3,4,5,4,0,4,2,1,3,2,2,5,2,4,4,4,2,0,2,5,3,2,1,Use the tax system to reward businesses that protect the environment,1,5,3,1,59,3,2,2,White,4,1,4,2,5,0,1,1,4,1,4,1,4
1436,4,5,3,1,1,Female,2,4,Health care,NaN,0,Terrorism,More information and education for people about the advantages of protecting the environment,2,0,4,5,5,4,1,4,3,3,1,0,5,2,1,2,2,5,1,2,4,2,2,5,0,2,2,2,2,2,Heavy fines for businesses that damage the environment,1,4,5,3,84,NaN,2,4,White,NaN,2,4,2,4,0,2,0,3,3,0,0,7
1437,1,1,2,NaN,1,Female,NaN,2,The economy,2,0,Terrorism,Use the tax system to reward people who protect the environment,1,0,3,5,4,3,3,3,4,4,4,0,4,3,1,3,NaN,3,4,4,4,1,4,1,0,3,4,2,2,2,More information and education for businesses about the advantages of protecting the environment,1,5,5,2,31,2,2,2,White,4,2,4,3,4,0,1,1,4,1,4,1,4
1434,2,2,1,2,2,Male,1,2,The economy,1,0,Immigration,NaN,NaN,0,1,3,3,1,3,1,3,1,1,0,3,3,1,1,1,3,3,1,4,2,4,3,0,5,4,5,1,NaN,NaN,2,5,3,1,29,1,3,4,White,3,4,2,4,3,0,2,0,1,2,5,4,0
1433,2,1,2,1,2,Female,2,2,Health care,2,0,Education,More information and education for people about the advantages of protecting the environment,2,0,2,3,5,2,2,1,4,2,3,0,1,2,1,2,3,4,4,3,3,4,4,2,0,4,2,4,2,1,More information and education for businesses about the advantages of protecting the environment,1,2,4,2,35,1,3,4,White,3,4,4,3,4,0,2,2,1,2,5,4,0
1431,NaN,1,3,1,1,Female,2,1,Education,1,1,The economy,Use the tax system to reward people who protect the environment,2,0,1,4,4,2,1,2,2,1,1,0,2,2,1,3,3,3,4,2,3,2,1,2,0,4,1,3,2,1,Heavy fines for businesses that damage the environment,1,3,4,2,27,1,2,4,White,2,4,3,2,3,1,2,2,1,2,5,4,0
1439,2,2,3,2,2,Female,3,2,Health care,1,0,The economy,Use the tax system to reward people who protect the environment,2,0,4,4,3,4,2,2,3,3,1,0,3,2,1,3,2,3,4,4,4,3,3,3,0,4,2,4,3,2,Heavy fines for businesses that damage the environment,1,4,5,2,72,3,3,3,White,2,4,4,3,1,0,2,0,1,1,4,1,4
519,2,2,2,1,NaN,Female,2,2,Terrorism,1,0,The economy,Use the tax system to reward people who protect the environment,2,0,3,5,2,4,1,1,2,3,2,0,2,3,1,3,3,5,4,1,3,4,4,4,0,2,3,3,2,2,Heavy fines for businesses that damage the environment,1,2,4,1,31,3,2,4,White,3,5,4,1,2,0,1,0,1,2,0,0,3
1699,1,1,1,1,2,Male,1,2,The economy,1,0,Crime,More information and education for people about the advantages of protecting the environment,2,0,1,4,5,1,1,3,5,NaN,4,0,1,1,4,3,2,4,2,4,5,1,2,1,0,4,5,3,1,2,Heavy fines for businesses that damage the environment,1,3,2,2,52,1,2,4,White,4,4,5,2,2,1,2,2,2,0,6,6,1
1009,2,3,2,3,3,Male,3,4,None of these,2,1,Terrorism,NaN,2,1,3,4,5,2,4,1,4,3,3,0,4,2,3,2,1,4,2,2,4,2,2,2,1,4,4,4,1,2,NaN,2,5,1,3,45,1,2,4,White,4,3,4,5,2,1,0,3,0,5,3,2,8
511,2,4,3,2,2,Male,5,4,The economy,2,1,Crime,Heavy fines for people who damage the environment,3,1,1,5,1,1,4,3,4,4,4,0,2,2,4,3,2,5,2,3,4,2,2,2,1,2,4,4,1,3,Heavy fines for businesses that damage the environment,1,4,5,3,68,3,1,2,White,4,1,5,4,5,0,1,1,4,4,2,3,6
510,2,2,2,2,1,Male,4,2,The environment,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,3,3,5,2,3,3,2,2,3,0,2,4,3,2,2,2,2,1,4,3,2,2,0,4,2,4,2,1,Use the tax system to reward businesses that protect the environment,1,4,2,2,49,1,4,2,White,4,3,5,4,2,1,2,2,2,0,6,6,1
1005,NaN,4,1,2,2,Male,3,2,The economy,1,0,Terrorism,Heavy fines for people who damage the environment,1,0,1,2,4,2,1,1,2,3,4,0,2,2,2,3,1,3,2,1,2,4,2,2,0,4,4,2,1,1,Heavy fines for businesses that damage the environment,2,4,5,1,74,1,2,4,White,4,2,5,3,2,0,2,2,1,2,5,4,0
512,2,2,2,1,2,Male,2,2,The economy,1,1,Terrorism,More information and education for people about the advantages of protecting the environment,2,0,2,3,4,2,3,1,3,2,3,0,3,3,2,2,1,3,4,2,4,3,3,3,0,4,3,2,1,1,Heavy fines for businesses that damage the environment,2,3,2,1,53,1,2,3,White,3,4,5,3,3,1,2,2,0,5,5,2,0
1003,2,2,3,2,1,Female,2,3,The economy,1,0,Education,More information and education for people about the advantages of protecting the environment,2,0,1,2,3,2,1,1,3,4,NaN,0,2,4,1,4,3,3,4,1,3,2,4,2,0,2,4,2,2,1,More information and education for businesses about the advantages of protecting the environment,1,5,3,1,61,2,2,3,White,3,4,4,3,4,0,1,1,1,2,5,4,3
1001,2,2,2,1,1,Female,3,2,Health care,3,1,Terrorism,Heavy fines for people who damage the environment,1,0,3,2,3,1,3,3,4,1,3,0,3,3,2,2,2,2,3,2,4,3,3,3,1,4,3,3,1,1,Heavy fines for businesses that damage the environment,1,2,2,1,62,2,3,4,Black,4,4,4,3,4,1,0,3,0,5,3,2,5
1000,2,4,2,1,1,Female,1,2,Poverty,2,0,The economy,More information and education for people about the advantages of protecting the environment,2,0,3,3,2,4,1,4,4,2,2,0,2,3,2,3,3,3,3,2,2,3,3,5,0,4,3,3,3,2,More information and education for businesses about the advantages of protecting the environment,1,NaN,5,2,43,1,3,4,White,3,5,4,1,2,0,2,0,3,3,1,0,7
623,1,1,3,1,2,Male,3,1,The economy,1,1,The environment,Use the tax system to reward people who protect the environment,1,0,3,2,5,4,3,1,3,2,3,0,NaN,2,1,3,3,2,2,2,4,4,2,2,0,3,2,5,2,1,Heavy fines for businesses that damage the environment,1,3,2,1,42,1,2,2,White,4,5,4,3,1,1,0,3,0,5,3,2,0
459,2,2,3,2,3,Female,3,2,Terrorism,1,0,The economy,Use the tax system to reward people who protect the environment,2,0,2,5,3,2,3,1,3,2,2,0,3,2,1,3,2,5,3,2,2,3,4,2,0,2,4,2,2,1,Heavy fines for businesses that damage the environment,1,3,5,2,65,1,2,4,White,3,4,5,3,4,0,1,1,1,2,4,0,3
627,2,4,2,2,2,Female,4,4,Education,1,NaN,Health care,Use the tax system to reward people who protect the environment,2,0,3,2,5,4,1,4,4,3,4,0,4,4,4,3,3,2,4,3,4,5,NaN,4,0,2,2,2,1,2,More information and education for businesses about the advantages of protecting the environment,2,2,2,2,82,NaN,4,4,White,4,4,4,4,4,1,2,0,3,3,1,5,2
625,NaN,4,3,2,2,Female,3,3,Terrorism,3,0,Immigration,More information and education for people about the advantages of protecting the environment,2,0,3,2,3,2,1,1,3,NaN,2,0,3,3,3,3,3,2,4,1,4,4,3,4,0,4,3,4,2,2,More information and education for businesses about the advantages of protecting the environment,1,NaN,2,2,68,NaN,3,4,White,4,2,NaN,2,3,0,2,0,3,3,1,5,7
451,3,4,2,3,2,Male,2,2,The economy,1,0,Education,Heavy fines for people who damage the environment,2,0,2,2,5,3,1,2,4,2,1,0,3,4,2,2,2,NaN,4,1,4,4,3,3,0,4,2,3,1,2,More information and education for businesses about the advantages of protecting the environment,1,4,2,2,41,1,3,4,Black,3,4,5,2,4,0,2,0,1,2,5,4,0
629,1,2,3,1,1,Female,1,3,Education,1,0,Health care,More information and education for people about the advantages of protecting the environment,3,0,1,4,4,3,2,4,3,2,3,0,4,4,2,2,3,3,4,2,4,3,3,3,0,4,3,3,2,1,Heavy fines for businesses that damage the environment,1,4,2,3,52,2,3,4,White,4,2,5,3,4,0,2,0,3,3,1,5,7
628,3,1,2,NaN,3,Female,1,2,Education,2,1,The environment,More information and education for people about the advantages of protecting the environment,1,1,2,3,5,2,3,NaN,4,2,4,1,3,3,3,3,3,3,2,3,4,2,2,2,1,4,1,3,1,1,NaN,NaN,3,2,1,20,1,2,3,Black,3,7,5,4,2,1,0,3,0,5,3,7,5
455,2,2,3,1,1,Female,3,2,The economy,2,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,2,2,5,3,4,4,3,2,4,0,2,3,3,3,3,2,4,2,3,4,2,NaN,0,2,2,3,2,1,More information and education for businesses about the advantages of protecting the environment,1,3,2,1,77,1,2,4,Black,2,7,3,4,3,1,2,2,2,0,6,6,1
1346,2,2,4,2,1,Male,2,4,Terrorism,1,0,Health care,More information and education for people about the advantages of protecting the environment,1,0,1,5,5,4,4,1,4,2,1,0,4,2,1,3,2,2,4,1,4,3,4,4,0,2,2,4,3,1,More information and education for businesses about the advantages of protecting the environment,1,4,3,2,44,2,2,4,White,4,1,5,4,4,0,2,0,1,2,5,4,0
457,4,4,3,1,1,Female,3,1,Immigration,2,0,The economy,More information and education for people about the advantages of protecting the environment,3,0,2,4,5,1,3,4,3,2,1,1,4,1,3,NaN,3,4,4,NaN,2,5,5,5,0,1,5,4,3,2,More information and education for businesses about the advantages of protecting the environment,3,1,4,3,33,2,5,4,White,5,3,1,3,5,0,1,0,3,3,0,0,7
1874,4,3,2,2,2,Female,3,4,Terrorism,1,0,Crime,Heavy fines for people who damage the environment,3,0,1,5,1,3,1,1,2,NaN,1,0,4,4,1,2,2,5,4,1,4,2,2,4,0,4,NaN,2,3,3,Heavy fines for businesses that damage the environment,1,2,5,2,45,2,2,4,Black,4,4,4,1,4,0,1,0,1,2,0,0,3
1873,2,4,3,1,1,Female,1,2,Health care,1,0,Crime,More information and education for people about the advantages of protecting the environment,1,0,1,4,3,4,3,2,3,1,1,0,2,4,2,2,2,2,4,2,4,2,2,2,0,4,2,2,2,1,Heavy fines for businesses that damage the environment,1,2,2,1,43,1,4,4,Black,2,4,4,3,2,1,2,2,1,2,5,4,0
179,3,2,3,2,1,Male,4,1,Health care,3,0,Education,Use the tax system to reward people who protect the environment,1,0,2,3,4,3,3,3,4,2,4,0,2,2,2,2,2,2,3,2,4,2,2,2,0,4,2,3,2,2,Heavy fines for businesses that damage the environment,2,3,3,2,34,1,3,3,White,2,6,4,3,1,1,0,2,2,0,6,6,1
1871,1,1,2,1,1,Female,3,2,The economy,3,1,Education,More information and education for people about the advantages of protecting the environment,2,0,3,2,5,2,4,NaN,4,1,NaN,0,1,2,3,2,1,2,2,4,4,4,2,2,0,4,1,5,1,1,Heavy fines for businesses that damage the environment,2,5,2,1,67,1,2,4,White,4,6,5,4,2,1,0,3,0,5,3,7,5
177,2,2,2,2,1,Female,NaN,2,The environment,1,0,Education,Use the tax system to reward people who protect the environment,1,0,3,2,5,4,3,2,4,1,4,0,2,4,3,1,1,2,NaN,3,4,2,2,2,1,3,2,4,1,1,Heavy fines for businesses that damage the environment,1,NaN,2,2,23,1,2,4,White,2,6,4,4,1,1,0,3,2,0,6,6,1
176,2,2,2,2,2,Female,2,3,The economy,3,1,The environment,More information and education for people about the advantages of protecting the environment,1,0,3,3,4,3,4,4,4,3,4,0,2,3,4,3,2,3,3,3,4,3,2,2,1,4,2,4,2,1,Heavy fines for businesses that damage the environment,2,3,2,1,64,1,3,4,White,3,4,4,3,2,1,0,3,0,5,3,7,5
175,4,4,1,2,2,Female,2,4,Health care,2,0,Education,More information and education for people about the advantages of protecting the environment,2,0,3,3,3,4,NaN,4,4,2,4,0,4,4,2,2,NaN,1,4,2,4,4,4,4,0,NaN,4,4,3,2,More information and education for businesses about the advantages of protecting the environment,2,5,4,2,51,1,4,4,White,4,4,4,2,4,0,2,0,3,3,1,5,7
172,4,2,4,2,1,Male,2,5,The economy,3,0,Poverty,Use the tax system to reward people who protect the environment,1,0,2,3,3,1,1,2,4,4,4,0,3,1,2,2,1,2,5,3,1,4,5,5,0,5,5,3,1,1,Heavy fines for businesses that damage the environment,1,2,4,1,24,1,2,2,White,5,4,5,2,5,0,2,0,3,3,1,5,2
1878,2,2,1,2,3,Female,2,2,Health care,1,0,Crime,More information and education for people about the advantages of protecting the environment,2,0,4,2,3,4,3,1,4,1,2,0,2,4,3,2,1,2,4,3,4,2,2,4,0,2,2,4,1,1,More information and education for businesses about the advantages of protecting the environment,1,2,5,3,54,2,2,4,Black,2,3,5,4,2,1,2,2,2,0,6,6,1
170,2,4,2,1,2,Male,5,1,Education,1,0,Crime,Use the tax system to reward people who protect the environment,1,0,1,2,3,3,4,2,3,3,2,0,4,4,2,3,3,2,4,2,4,1,4,2,1,2,3,4,2,1,Use the tax system to reward businesses that protect the environment,2,5,3,1,29,2,2,4,White,3,5,4,4,2,0,1,1,1,1,5,4,8
977,4,2,4,1,2,Male,4,2,The economy,2,0,Terrorism,More information and education for people about the advantages of protecting the environment,2,0,2,4,1,1,3,2,2,4,1,0,4,4,2,4,3,5,4,1,2,3,4,2,0,2,4,2,3,3,Use the tax system to reward businesses that protect the environment,1,5,4,1,65,2,2,2,White,2,2,1,3,4,0,1,1,4,4,2,3,6
517,2,2,2,NaN,3,Male,4,2,The economy,1,0,The environment,More information and education for people about the advantages of protecting the environment,1,0,2,2,5,2,3,1,4,1,4,0,2,2,1,2,2,2,3,2,4,2,2,4,1,4,2,2,1,1,Heavy fines for businesses that damage the environment,2,2,2,1,70,1,4,2,White,4,3,5,4,2,1,0,2,2,0,6,6,8
975,1,2,1,3,3,Female,2,2,Terrorism,4,0,The economy,Heavy fines for people who damage the environment,1,0,4,2,5,1,3,3,5,1,3,0,1,3,3,1,1,2,4,3,3,4,4,2,0,4,2,5,1,1,Heavy fines for businesses that damage the environment,1,3,2,1,53,2,3,5,White,5,4,5,3,4,1,2,2,2,0,1,6,2
974,5,4,1,1,2,Female,3,2,The economy,NaN,0,Terrorism,Heavy fines for people who damage the environment,1,0,4,2,5,2,3,1,4,3,3,0,2,2,1,2,2,2,2,1,4,2,4,4,0,2,2,4,1,1,Heavy fines for businesses that damage the environment,1,2,2,1,85,1,2,2,White,2,2,5,3,2,1,2,2,2,0,6,6,0
979,2,4,2,2,1,Male,2,2,Education,1,0,Health care,More information and education for people about the advantages of protecting the environment,3,1,3,5,4,4,3,3,4,3,4,0,4,2,1,3,3,2,4,2,4,4,4,4,0,4,4,4,2,3,More information and education for businesses about the advantages of protecting the environment,2,2,2,1,19,2,2,4,Black,4,6,4,2,4,0,2,0,3,3,1,5,7
978,4,4,3,2,2,Male,3,1,The economy,1,0,Terrorism,Use the tax system to reward people who protect the environment,2,0,4,5,4,2,3,1,4,NaN,2,0,4,5,1,1,1,4,5,1,4,3,4,3,0,4,2,5,3,2,Use the tax system to reward businesses that protect the environment,1,5,2,2,23,3,2,2,White,2,6,5,4,2,0,1,0,1,2,0,4,3
656,2,2,3,3,2,Female,NaN,2,Crime,1,0,The environment,NaN,1,0,1,4,3,1,4,3,4,2,3,0,2,3,2,3,3,4,4,2,4,2,3,2,0,3,4,2,4,NaN,Use the tax system to reward businesses that protect the environment,1,3,4,2,22,1,1,4,White,5,5,2,4,2,0,1,1,4,1,4,1,4
